ID,地區,年月,複數原告,複數被告,賠償金額,總賠償金額,PDF
"NHEV,112,湖小,110,20230201,1",台北,2023年02月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c110%2c20230201%2c1.pdf
"NHEV,112,湖小,111,20230206,1",台北,2023年02月,否,否,[27994],27994,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c111%2c20230206%2c1.pdf
"NHEV,112,湖小,120,20230712,1",台北,2023年07月,否,否,[34467],34467,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c120%2c20230712%2c1.pdf
"NHEV,112,湖小,124,20230427,1",台北,2023年04月,否,否,[75348],75348,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c124%2c20230427%2c1.pdf
"NHEV,112,湖小,125,20230731,1",台北,2023年07月,否,否,[23909],23909,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c125%2c20230731%2c1.pdf
"NHEV,112,湖小,126,20230322,1",台北,2023年03月,否,否,[27988],27988,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c126%2c20230322%2c1.pdf
"NHEV,112,湖小,127,20230501,1",台北,2023年05月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c127%2c20230501%2c1.pdf
"NHEV,112,湖小,128,20230501,1",台北,2023年05月,否,否,[27336],27336,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c128%2c20230501%2c1.pdf
"NHEV,112,湖小,133,20230214,1",台北,2023年02月,否,否,[13100],13100,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c133%2c20230214%2c1.pdf
"NHEV,112,湖小,134,20230214,1",台北,2023年02月,否,否,[56593],56593,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c134%2c20230214%2c1.pdf
"NHEV,112,湖小,137,20230302,1",台北,2023年03月,否,否,[38715],38715,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c137%2c20230302%2c1.pdf
"NHEV,112,湖小,149,20230217,1",台北,2023年02月,否,否,[39112],39112,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c149%2c20230217%2c1.pdf
"NHEV,112,湖小,150,20230217,1",台北,2023年02月,否,否,[30143],30143,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c150%2c20230217%2c1.pdf
"NHEV,112,湖小,151,20230217,1",台北,2023年02月,否,否,[21916],21916,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c151%2c20230217%2c1.pdf
"NHEV,112,湖小,165,20230217,1",台北,2023年02月,否,否,[4069],4069,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c165%2c20230217%2c1.pdf
"NHEV,112,湖小,166,20230224,1",台北,2023年02月,否,否,[20630],20630,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c166%2c20230224%2c1.pdf
"NHEV,112,湖小,169,20230605,1",台北,2023年06月,否,否,[57199],57199,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c169%2c20230605%2c1.pdf
"NHEV,112,湖小,174,20230424,1",台北,2023年04月,否,否,[15476],15476,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c174%2c20230424%2c1.pdf
"NHEV,112,湖小,175,20230424,1",台北,2023年04月,否,否,[48567],48567,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c175%2c20230424%2c1.pdf
"NHEV,112,湖小,180,20230427,2",台北,2023年04月,否,否,[23613],23613,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c180%2c20230427%2c2.pdf
"NHEV,112,湖小,185,20230612,1",台北,2023年06月,否,否,[21127],21127,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c185%2c20230612%2c1.pdf
"NHEV,112,湖小,205,20230508,1",台北,2023年05月,否,否,[21238],21238,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c205%2c20230508%2c1.pdf
"NHEV,112,湖小,215,20230413,1",台北,2023年04月,否,否,[43809],43809,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c215%2c20230413%2c1.pdf
"NHEV,112,湖小,220,20230320,1",台北,2023年03月,否,否,[81344],81344,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c220%2c20230320%2c1.pdf
"NHEV,112,湖小,223,20230619,1",台北,2023年06月,否,否,[9284],9284,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c223%2c20230619%2c1.pdf
"NHEV,112,湖小,228,20230626,1",台北,2023年06月,否,否,[30917],30917,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c228%2c20230626%2c1.pdf
"NHEV,112,湖小,238,20230331,1",台北,2023年03月,否,否,[11850],11850,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c238%2c20230331%2c1.pdf
"NHEV,112,湖小,244,20230307,1",台北,2023年03月,否,否,[11610],11610,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c244%2c20230307%2c1.pdf
"NHEV,112,湖小,249,20230223,1",台北,2023年02月,否,否,[15113],15113,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c249%2c20230223%2c1.pdf
"NHEV,112,湖小,250,20230223,1",台北,2023年02月,否,否,[20516],20516,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c250%2c20230223%2c1.pdf
"NHEV,112,湖小,257,20230309,1",台北,2023年03月,否,否,[5542],5542,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c257%2c20230309%2c1.pdf
"NHEV,112,湖小,259,20230310,1",台北,2023年03月,否,否,[32547],32547,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c259%2c20230310%2c1.pdf
"NHEV,112,湖小,260,20230310,1",台北,2023年03月,否,否,[61896],61896,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c260%2c20230310%2c1.pdf
"NHEV,112,湖小,261,20230310,1",台北,2023年03月,否,否,[15063],15063,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c261%2c20230310%2c1.pdf
"NHEV,112,湖小,262,20230310,1",台北,2023年03月,否,否,[18755],18755,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c262%2c20230310%2c1.pdf
"NHEV,112,湖小,267,20230302,1",台北,2023年03月,否,否,[15456],15456,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c267%2c20230302%2c1.pdf
"NHEV,112,湖小,273,20230317,1",台北,2023年03月,否,是,[59948],59948,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c273%2c20230317%2c1.pdf
"NHEV,112,湖小,277,20230317,1",台北,2023年03月,否,否,[8700],8700,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c277%2c20230317%2c1.pdf
"NHEV,112,湖小,278,20230421,1",台北,2023年04月,否,否,[20241],20241,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c278%2c20230421%2c1.pdf
"NHEV,112,湖小,279,20230421,1",台北,2023年04月,否,否,[36733],36733,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c279%2c20230421%2c1.pdf
"NHEV,112,湖小,280,20230421,1",台北,2023年04月,否,否,[8236],8236,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c280%2c20230421%2c1.pdf
"NHEV,112,湖小,281,20230421,1",台北,2023年04月,否,否,[33089],33089,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c281%2c20230421%2c1.pdf
"NHEV,112,湖小,283,20230421,1",台北,2023年04月,否,否,[51984],51984,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c283%2c20230421%2c1.pdf
"NHEV,112,湖小,284,20230421,1",台北,2023年04月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c284%2c20230421%2c1.pdf
"NHEV,112,湖小,286,20230421,1",台北,2023年04月,否,否,[12294],12294,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c286%2c20230421%2c1.pdf
"NHEV,112,湖小,287,20230424,1",台北,2023年04月,否,否,[32143],32143,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c287%2c20230424%2c1.pdf
"NHEV,112,湖小,317,20230324,1",台北,2023年03月,否,是,[48009],48009,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c317%2c20230324%2c1.pdf
"NHEV,112,湖小,324,20230424,1",台北,2023年04月,否,否,[27850],27850,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c324%2c20230424%2c1.pdf
"NHEV,112,湖小,325,20230320,1",台北,2023年03月,否,否,[30621],30621,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c325%2c20230320%2c1.pdf
"NHEV,112,湖小,326,20230320,1",台北,2023年03月,否,否,[41388],41388,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c326%2c20230320%2c1.pdf
"NHEV,112,湖小,327,20230320,1",台北,2023年03月,否,否,[24728],24728,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c327%2c20230320%2c1.pdf
"NHEV,112,湖小,328,20230320,1",台北,2023年03月,否,否,[19268],19268,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c328%2c20230320%2c1.pdf
"NHEV,112,湖小,339,20230508,1",台北,2023年05月,否,否,[53874],53874,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c339%2c20230508%2c1.pdf
"NHEV,112,湖小,341,20230315,1",台北,2023年03月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c341%2c20230315%2c1.pdf
"NHEV,112,湖小,348,20230530,2",台北,2023年05月,否,否,[13367],13367,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c348%2c20230530%2c2.pdf
"NHEV,112,湖小,357,20230327,1",台北,2023年03月,否,否,[36700],36700,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c357%2c20230327%2c1.pdf
"NHEV,112,湖小,358,20230501,1",台北,2023年05月,否,否,[29203],29203,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c358%2c20230501%2c1.pdf
"NHEV,112,湖小,36,20230118,1",台北,2023年01月,否,否,[6300],6300,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c36%2c20230118%2c1.pdf
"NHEV,112,湖小,360,20230330,1",台北,2023年03月,否,否,[37090],37090,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c360%2c20230330%2c1.pdf
"NHEV,112,湖小,361,20230330,1",台北,2023年03月,否,否,[15818],15818,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c361%2c20230330%2c1.pdf
"NHEV,112,湖小,362,20230331,1",台北,2023年03月,否,否,[10444],10444,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c362%2c20230331%2c1.pdf
"NHEV,112,湖小,365,20230531,1",台北,2023年05月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c365%2c20230531%2c1.pdf
"NHEV,112,湖小,366,20230331,1",台北,2023年03月,否,否,[25427],25427,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c366%2c20230331%2c1.pdf
"NHEV,112,湖小,367,20230327,1",台北,2023年03月,否,否,[54198],54198,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c367%2c20230327%2c1.pdf
"NHEV,112,湖小,369,20230331,1",台北,2023年03月,否,否,[26331],26331,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c369%2c20230331%2c1.pdf
"NHEV,112,湖小,379,20230320,1",台北,2023年03月,否,否,[32218],32218,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c379%2c20230320%2c1.pdf
"NHEV,112,湖小,386,20230524,1",台北,2023年05月,否,否,[28863],28863,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c386%2c20230524%2c1.pdf
"NHEV,112,湖小,40,20230413,1",台北,2023年04月,否,否,[40398],40398,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c40%2c20230413%2c1.pdf
"NHEV,112,湖小,405,20230323,1",台北,2023年03月,否,否,[49029],49029,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c405%2c20230323%2c1.pdf
"NHEV,112,湖小,413,20230413,1",台北,2023年04月,否,否,[34064],34064,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c413%2c20230413%2c1.pdf
"NHEV,112,湖小,415,20230406,1",台北,2023年04月,否,否,[19167],19167,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c415%2c20230406%2c1.pdf
"NHEV,112,湖小,416,20230406,1",台北,2023年04月,否,是,[16282],16282,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c416%2c20230406%2c1.pdf
"NHEV,112,湖小,417,20230406,1",台北,2023年04月,否,否,[35200],35200,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c417%2c20230406%2c1.pdf
"NHEV,112,湖小,418,20230406,1",台北,2023年04月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c418%2c20230406%2c1.pdf
"NHEV,112,湖小,424,20230406,1",台北,2023年04月,否,否,[19291],19291,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c424%2c20230406%2c1.pdf
"NHEV,112,湖小,430,20230407,1",台北,2023年04月,否,否,[14810],14810,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c430%2c20230407%2c1.pdf
"NHEV,112,湖小,431,20230407,1",台北,2023年04月,否,否,[27419],27419,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c431%2c20230407%2c1.pdf
"NHEV,112,湖小,437,20230410,1",台北,2023年04月,否,否,[47262],47262,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c437%2c20230410%2c1.pdf
"NHEV,112,湖小,441,20230503,1",台北,2023年05月,否,否,[6890],6890,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c441%2c20230503%2c1.pdf
"NHEV,112,湖小,445,20230413,1",台北,2023年04月,否,否,[8749],8749,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c445%2c20230413%2c1.pdf
"NHEV,112,湖小,447,20230413,1",台北,2023年04月,否,否,[37195],37195,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c447%2c20230413%2c1.pdf
"NHEV,112,湖小,451,20230531,1",台北,2023年05月,否,否,[30289],30289,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c451%2c20230531%2c1.pdf
"NHEV,112,湖小,457,20230414,1",台北,2023年04月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c457%2c20230414%2c1.pdf
"NHEV,112,湖小,462,20230412,1",台北,2023年04月,否,否,[14096],14096,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c462%2c20230412%2c1.pdf
"NHEV,112,湖小,472,20230413,1",台北,2023年04月,否,否,[12601],12601,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c472%2c20230413%2c1.pdf
"NHEV,112,湖小,488,20230428,1",台北,2023年04月,否,否,[12855],12855,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c488%2c20230428%2c1.pdf
"NHEV,112,湖小,509,20230419,1",台北,2023年04月,否,否,[29209],29209,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c509%2c20230419%2c1.pdf
"NHEV,112,湖小,512,20230713,1",台北,2023年07月,否,否,[24235],24235,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c512%2c20230713%2c1.pdf
"NHEV,112,湖小,533,20230504,1",台北,2023年05月,否,否,[17462],17462,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c533%2c20230504%2c1.pdf
"NHEV,112,湖小,534,20230504,1",台北,2023年05月,否,否,[44975],44975,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c534%2c20230504%2c1.pdf
"NHEV,112,湖小,541,20230505,1",台北,2023年05月,否,否,[94665],94665,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c541%2c20230505%2c1.pdf
"NHEV,112,湖小,543,20230424,1",台北,2023年04月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c543%2c20230424%2c1.pdf
"NHEV,112,湖小,562,20230501,1",台北,2023年05月,否,否,[13863],13863,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c562%2c20230501%2c1.pdf
"NHEV,112,湖小,563,20230501,1",台北,2023年05月,否,否,[16700],16700,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c563%2c20230501%2c1.pdf
"NHEV,112,湖小,564,20230501,1",台北,2023年05月,否,否,[37699],37699,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c564%2c20230501%2c1.pdf
"NHEV,112,湖小,565,20230501,1",台北,2023年05月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c565%2c20230501%2c1.pdf
"NHEV,112,湖小,566,20230426,1",台北,2023年04月,否,否,[46436],46436,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c566%2c20230426%2c1.pdf
"NHEV,112,湖小,567,20230426,1",台北,2023年04月,否,否,[10296],10296,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c567%2c20230426%2c1.pdf
"NHEV,112,湖小,572,20230713,1",台北,2023年07月,否,否,[26540],26540,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c572%2c20230713%2c1.pdf
"NHEV,112,湖小,573,20230629,1",台北,2023年06月,否,否,[13710],13710,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c573%2c20230629%2c1.pdf
"NHEV,112,湖小,578,20230509,1",台北,2023年05月,否,否,[14258],14258,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c578%2c20230509%2c1.pdf
"NHEV,112,湖小,58,20230130,1",台北,2023年01月,否,否,[17379],17379,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c58%2c20230130%2c1.pdf
"NHEV,112,湖小,580,20230509,1",台北,2023年05月,否,否,[14448],14448,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c580%2c20230509%2c1.pdf
"NHEV,112,湖小,581,20230619,1",台北,2023年06月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c581%2c20230619%2c1.pdf
"NHEV,112,湖小,582,20230508,1",台北,2023年05月,否,否,[31929],31929,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c582%2c20230508%2c1.pdf
"NHEV,112,湖小,59,20230130,1",台北,2023年01月,否,否,[20750],20750,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c59%2c20230130%2c1.pdf
"NHEV,112,湖小,594,20230629,1",台北,2023年06月,否,否,[34231],34231,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c594%2c20230629%2c1.pdf
"NHEV,112,湖小,60,20230130,1",台北,2023年01月,否,否,[25458],25458,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c60%2c20230130%2c1.pdf
"NHEV,112,湖小,605,20230519,1",台北,2023年05月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c605%2c20230519%2c1.pdf
"NHEV,112,湖小,606,20230509,1",台北,2023年05月,否,否,[15179],15179,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c606%2c20230509%2c1.pdf
"NHEV,112,湖小,608,20230509,1",台北,2023年05月,否,否,[14179],14179,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c608%2c20230509%2c1.pdf
"NHEV,112,湖小,61,20230130,1",台北,2023年01月,否,否,[28050],28050,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c61%2c20230130%2c1.pdf
"NHEV,112,湖小,636,20230526,1",台北,2023年05月,否,否,[41771],41771,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c636%2c20230526%2c1.pdf
"NHEV,112,湖小,637,20230525,1",台北,2023年05月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c637%2c20230525%2c1.pdf
"NHEV,112,湖小,642,20230711,1",台北,2023年07月,否,否,[75729],75729,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c642%2c20230711%2c1.pdf
"NHEV,112,湖小,643,20230531,1",台北,2023年05月,否,否,[30879],30879,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c643%2c20230531%2c1.pdf
"NHEV,112,湖小,644,20230519,1",台北,2023年05月,否,否,[500],500,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c644%2c20230519%2c1.pdf
"NHEV,112,湖小,645,20230519,1",台北,2023年05月,否,否,[9636],9636,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c645%2c20230519%2c1.pdf
"NHEV,112,湖小,646,20230519,1",台北,2023年05月,否,否,[51015],51015,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c646%2c20230519%2c1.pdf
"NHEV,112,湖小,652,20230513,1",台北,2023年05月,否,否,[12083],12083,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c652%2c20230513%2c1.pdf
"NHEV,112,湖小,653,20230515,1",台北,2023年05月,否,否,[35383],35383,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c653%2c20230515%2c1.pdf
"NHEV,112,湖小,654,20230515,1",台北,2023年05月,否,否,[28641],28641,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c654%2c20230515%2c1.pdf
"NHEV,112,湖小,657,20230629,1",台北,2023年06月,否,否,[31703],31703,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c657%2c20230629%2c1.pdf
"NHEV,112,湖小,692,20230522,1",台北,2023年05月,否,否,[4003],4003,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c692%2c20230522%2c1.pdf
"NHEV,112,湖小,693,20230522,1",台北,2023年05月,否,否,[23028],23028,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c693%2c20230522%2c1.pdf
"NHEV,112,湖小,70,20230118,1",台北,2023年01月,否,否,[15665],15665,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c70%2c20230118%2c1.pdf
"NHEV,112,湖小,709,20230731,1",台北,2023年07月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c709%2c20230731%2c1.pdf
"NHEV,112,湖小,71,20230118,1",台北,2023年01月,否,否,[10113],10113,https://data.judicial.gov.tw/opendl/JDocFile/NHEV/112%2c%e6%b9%96%e5%b0%8f%2c71%2c20230118%2c1.pdf
