站名,平均氣溫,絕對最高氣溫,絕對最低氣溫,總日照時數h,總日射量MJ/ m2,Year,Month,行政區,days_in_month,平均每日日照時數,平均每日日射量,ESH
桃改五峰分場,11.5,25.5,0.7,168.4,274.0,2022,12,新竹縣,31,5.432258064516129,8.838709677419354,2.4553935483870966
桃改新埔分場,15.7,24.3,5.5,201.0,298.4,2022,12,新竹縣,31,6.483870967741935,9.625806451612902,2.6740490322580643
畜試北區分所,15.7,23.1,3.9,188.7,304.4,2022,12,苗栗縣,31,6.087096774193548,9.819354838709677,2.727816774193548
苗改生物防治研究中心,14.3,24.6,2.3,214.8,353.4,2022,12,苗栗縣,31,6.929032258064517,11.4,3.16692
苗栗農改,15.3,24.2,4.1,187.4,302.1,2022,12,苗栗縣,31,6.04516129032258,9.74516129032258,2.7072058064516127
種苗繁殖,14.3,28.3,0,244.6,430.8,2022,12,台中市,31,7.890322580645161,13.896774193548389,3.860523870967742
農業試驗所,17.2,28.6,4.8,249.2,455.7,2022,12,台中市,31,8.038709677419355,14.7,4.08366
臺中農改,17.6,26.8,7.7,253.4,442.7,2022,12,彰化縣,31,8.174193548387096,14.28064516129032,3.9671632258064506
中改埔里分場,15.3,29.4,0.6,230.5,391.3,2022,12,南投縣,31,7.435483870967742,12.62258064516129,3.5065529032258063
林試畢祿溪站,6.7,19.5,-6,193.4,354.0,2022,12,南投縣,31,6.238709677419355,11.419354838709678,3.1722967741935486
臺大內茅埔,15.8,28.1,5.2,161.2,229.3,2022,12,南投縣,31,5.199999999999999,7.396774193548388,2.054823870967742
臺大和社,14.5,28.3,2.9,193.5,360.6,2022,12,南投縣,31,6.241935483870968,11.63225806451613,3.231441290322581
臺大溪頭,12.8,25.2,2.4,183.2,315.2,2022,12,南投縣,31,5.909677419354838,10.167741935483871,2.8245987096774194
臺大竹山,17.3,29.1,6.4,229.1,379.4,2022,12,南投縣,31,7.390322580645161,12.238709677419354,3.3999135483870964
茶改中部分場,15.3,28.3,5.8,230.8,403.7,2022,12,南投縣,31,7.445161290322581,13.02258064516129,3.617672903225806
茶改南部分場,15.6,28.4,4.9,227.2,360.3,2022,12,南投縣,31,7.329032258064516,11.62258064516129,3.2287529032258067
萬大發電廠,14.5,27.3,1,195.8,297.9,2022,12,南投縣,31,6.316129032258065,9.609677419354838,2.669568387096774
蓮華池,15.1,28.9,2.2,201.8,343.4,2022,12,南投縣,31,6.509677419354839,11.077419354838709,3.0773070967741933
南改斗南分場,17.3,29.7,3.5,248.2,420.4,2022,12,雲林縣,31,8.006451612903225,13.561290322580644,3.767326451612903
口湖工作站,17.5,24.6,8.3,224.5,369.8,2022,12,雲林縣,31,7.241935483870968,11.929032258064517,3.313885161290323
四湖植物園,18,25,8.8,227.6,385.5,2022,12,雲林縣,31,7.341935483870968,12.435483870967742,3.4545774193548384
水試臺西試驗場,17.9,24.3,9.4,229.9,380.2,2022,12,雲林縣,31,7.416129032258064,12.264516129032256,3.4070825806451603
臺大雲林校區,17,27.4,3.9,251.3,433.5,2022,12,雲林縣,31,8.106451612903227,13.983870967741936,3.8847193548387096
麥寮合作社,17.7,25.2,8.4,245.5,401.7,2022,12,雲林縣,31,7.919354838709677,12.958064516129031,3.5997503225806446
農試嘉義分所,16.9,29.8,5.1,243.1,412.1,2022,12,嘉義市,31,7.841935483870968,13.293548387096775,3.692947741935484
南改義竹分場,17.6,28.4,6.1,254.0,433.2,2022,12,嘉義縣,31,8.193548387096774,13.974193548387095,3.882030967741935
南改鹿草分場,17.7,28,6.8,258.5,450.5,2022,12,嘉義縣,31,8.338709677419354,14.53225806451613,4.037061290322581
農試溪口農場,17.7,28.9,5.3,251.4,429.0,2022,12,嘉義縣,31,8.109677419354838,13.838709677419354,3.8443935483870963
七股研究中心,17.9,24.5,9.7,259.8,443.7,2022,12,臺南市,31,8.380645161290323,14.312903225806451,3.976124516129032
畜試所,17.9,29.3,6.1,245.3,433.8,2022,12,臺南市,31,7.912903225806452,13.993548387096777,3.887407741935484
臺南蘭花園區,17.5,30.2,5.5,247.0,411.6,2022,12,臺南市,31,7.967741935483871,13.27741935483871,3.6884670967741933
臺南農改,17.7,29.7,4.9,253.5,444.7,2022,12,臺南市,31,8.17741935483871,14.34516129032258,3.9850858064516124
林試六龜中心,18.5,31.8,8.3,232.1,455.4,2022,12,高雄市,31,7.487096774193549,14.69032258064516,4.080971612903226
林試扇平站,16.4,27.7,8.6,171.5,312.6,2022,12,高雄市,31,5.532258064516129,10.083870967741936,2.8012993548387097
農試鳳山分所,19.4,30.3,9.9,251.3,433.9,2022,12,高雄市,31,8.106451612903227,13.996774193548386,3.8883038709677415
高改旗南分場,20.05,30.55,8.7,244.65,395.05,2022,12,高雄市,31,7.891935483870968,12.743548387096777,3.5401577419354844
恆春工作站,22,28.3,14.4,252.3,422.1,2022,12,屏東縣,31,8.138709677419355,13.616129032258064,3.78256064516129
東港工作站,20.3,30.2,11.4,252.2,419.5,2022,12,屏東縣,31,8.135483870967741,13.53225806451613,3.7592612903225806
畜試南區分所,21.8,29.1,14.1,237.7,384.4,2022,12,屏東縣,31,7.66774193548387,12.4,3.44472
高雄農改,19.7,31.5,8.8,261.5,551.4,2022,12,屏東縣,31,8.435483870967742,17.787096774193547,4.941255483870967
畜試東區分所,16,25.8,8.1,114.9,176.0,2022,12,宜蘭縣,31,3.706451612903226,5.67741935483871,1.5771870967741937
花改蘭陽分場,16.4,27.4,7.6,130.6,196.8,2022,12,宜蘭縣,31,4.212903225806452,6.348387096774194,1.7635819354838709
花蓮農改,18.7,27.9,8.1,185.7,254.8,2022,12,花蓮縣,31,5.990322580645161,8.219354838709679,2.2833367741935486
東改班鳩分場,19,28.9,9.7,209.8,305.8,2022,12,臺東縣,31,6.767741935483872,9.86451612903226,2.740362580645162
東改賓朗果園,18.55,26.8,13.7,201.2,286.1,2022,12,臺東縣,31,6.490322580645161,9.229032258064516,2.5638251612903225
林試太麻里1,19.5,27.8,11.6,207.0,305.5,2022,12,臺東縣,31,6.67741935483871,9.85483870967742,2.7376741935483873
林試太麻里2,20.6,29.5,12.1,216.8,330.3,2022,12,臺東縣,31,6.993548387096775,10.65483870967742,2.9599141935483875
茶改東部分場,18.9,30.8,8.6,210.3,325.1,2022,12,臺東縣,31,6.783870967741936,10.48709677419355,2.913315483870968
桃改樹林分場,16.1,29.5,5.3,187.2,293.9,2023,1,新北市,31,6.038709677419354,9.480645161290322,2.6337232258064516
茶改北部分場,13.8,27.9,4.1,134.9,221.2,2023,1,新北市,31,4.351612903225806,7.135483870967741,1.9822374193548384
桃園農改,15.6,26.4,5.6,188.2,293.3,2023,1,桃園市,31,6.070967741935483,9.461290322580645,2.628346451612903
茶改場,14.9,27.1,6,177.3,296.7,2023,1,桃園市,31,5.719354838709678,9.570967741935483,2.6588148387096773
農工中心,15.3,27.5,6.5,167.8,266.5,2023,1,桃園市,31,5.412903225806452,8.596774193548388,2.388183870967742
桃改五峰分場,11.8,23.2,0,178.9,306.1,2023,1,新竹縣,31,5.770967741935484,9.874193548387098,2.7430509677419357
桃改新埔分場,15.6,28.2,5,211.1,304.7,2023,1,新竹縣,31,6.809677419354839,9.829032258064515,2.7305051612903224
畜試北區分所,15.3,29,4.3,198.5,307.2,2023,1,苗栗縣,31,6.403225806451613,9.90967741935484,2.7529083870967743
苗改生物防治研究中心,14.9,29.2,3.4,216.3,345.7,2023,1,苗栗縣,31,6.97741935483871,11.151612903225804,3.097918064516128
苗栗農改,15.4,29.7,4.6,190.9,304.6,2023,1,苗栗縣,31,6.158064516129032,9.825806451612904,2.7296090322580646
種苗繁殖,14.7,27,4,256.6,460.1,2023,1,台中市,31,8.27741935483871,14.841935483870968,4.123089677419355
農業試驗所,17.3,28.4,6.6,166.55,271.4,2023,1,台中市,31,5.372580645161291,8.754838709677419,2.432094193548387
臺中農改,16.8,30.1,6.3,256.8,441.8,2023,1,彰化縣,31,8.283870967741937,14.251612903225809,3.9590980645161293
中改埔里分場,15.5,26.8,4.4,238.1,408.7,2023,1,南投縣,31,7.680645161290323,13.183870967741935,3.6624793548387093
林試畢祿溪站,6.9,21.4,-5,205.8,405.4,2023,1,南投縣,31,6.638709677419355,13.077419354838709,3.632907096774193
臺大內茅埔,16,26.7,6.5,202.1,306.6,2023,1,南投縣,31,6.519354838709678,9.890322580645162,2.747531612903226
臺大和社,14.7,25.6,5.4,205.9,395.0,2023,1,南投縣,31,6.641935483870968,12.741935483870968,3.5397096774193546
臺大溪頭,12.5,21.4,4.3,193.2,337.4,2023,1,南投縣,31,6.232258064516128,10.883870967741936,3.02353935483871
臺大竹山,17.1,29.4,7.6,236.5,397.4,2023,1,南投縣,31,7.629032258064516,12.819354838709677,3.561216774193548
茶改中部分場,15.2,25.8,5.6,250.8,458.0,2023,1,南投縣,31,8.09032258064516,14.774193548387096,4.104270967741935
茶改南部分場,15.6,28.1,5.3,238.1,379.7,2023,1,南投縣,31,7.680645161290323,12.248387096774191,3.40260193548387
萬大發電廠,14.8,25.5,4.2,208.0,358.6,2023,1,南投縣,31,6.709677419354839,11.567741935483872,3.2135187096774196
蓮華池,15.4,25.7,5.6,215.4,382.8,2023,1,南投縣,31,6.948387096774193,12.348387096774196,3.430381935483872
南改斗南分場,17.1,32.6,5.6,248.8,416.4,2023,1,雲林縣,31,8.025806451612903,13.432258064516128,3.7314812903225802
口湖工作站,16.5,27.3,7.7,252.8,425.7,2023,1,雲林縣,31,8.154838709677419,13.73225806451613,3.8148212903225804
四湖植物園,16.6,28.4,8.6,219.2,374.2,2023,1,雲林縣,31,7.070967741935483,12.070967741935483,3.353314838709677
水試臺西試驗場,16.6,28.5,9,229.6,373.8,2023,1,雲林縣,31,7.406451612903226,12.058064516129033,3.3497303225806454
臺大雲林校區,16.4,29.8,5.2,254.9,432.5,2023,1,雲林縣,31,8.22258064516129,13.951612903225806,3.8757580645161287
麥寮合作社,16.5,28.5,8.1,245.9,399.9,2023,1,雲林縣,31,7.932258064516129,12.9,3.58362
農試嘉義分所,16.6,30.1,4.9,249.5,435.6,2023,1,嘉義市,31,8.048387096774194,14.051612903225807,3.903538064516129
南改義竹分場,17.1,29.8,6.2,253.5,425.2,2023,1,嘉義縣,31,8.17741935483871,13.716129032258063,3.81034064516129
南改鹿草分場,17,30.1,6.7,254.3,459.1,2023,1,嘉義縣,31,8.203225806451613,14.80967741935484,4.114128387096774
農試溪口農場,17.3,29.8,7.3,245.6,362.9,2023,1,嘉義縣,31,7.922580645161291,11.706451612903225,3.2520522580645155
七股研究中心,17,28,8.8,259.0,451.9,2023,1,臺南市,31,8.35483870967742,14.577419354838709,4.049607096774193
畜試所,17.6,31.4,6.8,255.0,463.4,2023,1,臺南市,31,8.225806451612904,14.948387096774193,4.152661935483871
臺南蘭花園區,17.2,30.9,5.9,252.7,432.2,2023,1,臺南市,31,8.151612903225805,13.941935483870967,3.8730696774193545
臺南農改,17.4,30.9,5.9,262.7,478.0,2023,1,臺南市,31,8.474193548387097,15.419354838709678,4.283496774193549
林試六龜中心,18.4,31.6,7.4,252.9,522.6,2023,1,高雄市,31,8.158064516129032,16.858064516129033,4.683170322580645
林試扇平站,16.25,26.35,7.5,186.05,322.7,2023,1,高雄市,31,6.001612903225807,10.40967741935484,2.8918083870967743
農試鳳山分所,19,30.9,9.7,261.1,455.6,2023,1,高雄市,31,8.422580645161291,14.696774193548388,4.082763870967742
高改旗南分場,18.7,30.5,8.2,262.0,461.0,2023,1,高雄市,31,8.451612903225806,14.870967741935484,4.131154838709677
恆春工作站,21.2,27.4,12.9,258.9,456.6,2023,1,屏東縣,31,8.351612903225806,14.729032258064516,4.091725161290323
東港工作站,20,28.5,10.7,259.5,442.3,2023,1,屏東縣,31,8.370967741935484,14.26774193548387,3.963578709677419
畜試南區分所,20.7,29.1,12.5,252.4,446.5,2023,1,屏東縣,31,8.141935483870968,14.403225806451612,4.001216129032258
高雄農改,19.6,32.1,9,272.5,595.8,2023,1,屏東縣,31,8.790322580645162,19.21935483870968,5.339136774193549
畜試東區分所,16.1,26.8,6.4,146.6,220.6,2023,1,宜蘭縣,31,4.729032258064516,7.116129032258065,1.9768606451612902
花改蘭陽分場,16.6,27.4,7.3,146.4,225.5,2023,1,宜蘭縣,31,4.72258064516129,7.274193548387097,2.0207709677419357
花蓮農改,17.6,27.7,9.7,164.0,237.6,2023,1,花蓮縣,31,5.290322580645161,7.664516129032258,2.129202580645161
東改班鳩分場,17.6,27.2,8.6,182.7,281.5,2023,1,臺東縣,31,5.893548387096774,9.080645161290322,2.5226032258064515
東改賓朗果園,17.1,27.6,8,185.3,292.7,2023,1,臺東縣,31,5.97741935483871,9.441935483870967,2.6229696774193547
林試太麻里1,18.3,29.9,10.1,192.0,289.2,2023,1,臺東縣,31,6.193548387096774,9.329032258064515,2.5916051612903224
林試太麻里2,19.3,29.1,11,199.6,316.4,2023,1,臺東縣,31,6.438709677419355,10.206451612903225,2.835352258064516
茶改東部分場,17.5,28.6,8.4,201.6,304.2,2023,1,臺東縣,31,6.503225806451613,9.812903225806451,2.726024516129032
桃改樹林分場,16.5,29.1,8.3,167.2,279.2,2023,2,新北市,28,5.971428571428571,9.971428571428572,2.770062857142857
茶改北部分場,14.6,27.2,6.8,133.9,221.3,2023,2,新北市,28,4.7821428571428575,7.903571428571429,2.195612142857143
桃園農改,15.3,28.7,8,169.3,266.1,2023,2,桃園市,28,6.046428571428572,9.50357142857143,2.640092142857143
茶改場,15.1,29.4,9.2,160.7,285.4,2023,2,桃園市,28,5.739285714285714,10.19285714285714,2.831575714285713
農工中心,15.3,29.5,9.7,143.9,244.8,2023,2,桃園市,28,5.139285714285714,8.742857142857144,2.4287657142857144
桃改五峰分場,12.8,26.7,4,176.2,336.2,2023,2,新竹縣,28,6.292857142857143,12.007142857142856,3.3355842857142854
桃改新埔分場,15.8,30.2,7.3,207.6,321.5,2023,2,新竹縣,28,7.414285714285714,11.482142857142858,3.189739285714286
畜試北區分所,15.3,33.1,6.5,179.4,297.9,2023,2,苗栗縣,28,6.4071428571428575,10.639285714285714,2.9555935714285715
苗改生物防治研究中心,15.2,32.7,5.4,210.1,368.5,2023,2,苗栗縣,28,7.503571428571428,13.160714285714286,3.6560464285714285
苗栗農改,15.5,33.9,7.8,180.0,293.1,2023,2,苗栗縣,28,6.428571428571429,10.467857142857143,2.9079707142857143
種苗繁殖,16,31.1,6.1,243.7,475.7,2023,2,台中市,28,8.703571428571427,16.989285714285714,4.7196235714285715
農業試驗所,18.3,33.4,9.4,212.2,415.7,2023,2,台中市,28,7.578571428571428,14.846428571428572,4.124337857142857
臺中農改,17.4,33.6,10.3,237.9,456.2,2023,2,彰化縣,28,8.496428571428572,16.29285714285714,4.526155714285713
中改埔里分場,16.7,30.1,5.4,224.7,406.1,2023,2,南投縣,28,8.025,14.50357142857143,4.029092142857143
林試畢祿溪站,8.3,21,-2.7,189.4,459.0,2023,2,南投縣,28,6.764285714285714,16.392857142857142,4.553935714285714
臺大內茅埔,17.6,29.4,9.5,192.9,357.8,2023,2,南投縣,28,6.889285714285714,12.778571428571428,3.5498871428571426
臺大和社,16.3,29.2,7.8,198.6,417.1,2023,2,南投縣,28,7.092857142857143,14.896428571428572,4.138227857142858
臺大溪頭,13.8,25.7,6.9,177.0,332.9,2023,2,南投縣,28,6.321428571428571,11.889285714285714,3.3028435714285713
臺大竹山,18.1,33,10.9,220.7,409.2,2023,2,南投縣,28,7.882142857142857,14.614285714285714,4.059848571428571
茶改中部分場,16.4,28.3,9.7,226.9,429.4,2023,2,南投縣,28,8.10357142857143,15.335714285714284,4.260261428571428
茶改南部分場,16.9,31.3,9.2,222.9,389.9,2023,2,南投縣,28,7.960714285714286,13.925,3.8683650000000003
萬大發電廠,16.1,27.2,6.3,202.9,440.2,2023,2,南投縣,28,7.246428571428572,15.721428571428572,4.367412857142857
蓮華池,16.6,29.2,7.3,192.8,351.6,2023,2,南投縣,28,6.885714285714286,12.55714285714286,3.4883742857142863
南改斗南分場,18.1,35.2,8.4,233.7,445.9,2023,2,雲林縣,28,8.346428571428572,15.925,4.423965
口湖工作站,16.7,28.9,11.7,239.5,434.8,2023,2,雲林縣,28,8.553571428571429,15.528571428571428,4.3138371428571425
四湖植物園,16.8,29.7,11.4,221.0,385.0,2023,2,雲林縣,28,7.892857142857143,13.75,3.81975
水試臺西試驗場,16.6,29.1,12.2,224.1,389.4,2023,2,雲林縣,28,8.003571428571428,13.907142857142857,3.8634042857142856
臺大雲林校區,17,33.3,9.3,236.0,448.8,2023,2,雲林縣,28,8.428571428571429,16.02857142857143,4.452737142857143
麥寮合作社,16.6,31.5,11.4,229.2,407.0,2023,2,雲林縣,28,8.185714285714285,14.535714285714286,4.038021428571429
農試嘉義分所,17.7,34.2,9.2,232.0,450.2,2023,2,嘉義市,28,8.285714285714286,16.07857142857143,4.466627142857143
南改義竹分場,17.9,32.5,9.4,236.9,438.1,2023,2,嘉義縣,28,8.460714285714285,15.646428571428572,4.346577857142857
南改鹿草分場,17.5,32.2,9.8,236.6,459.9,2023,2,嘉義縣,28,8.45,16.425,4.562865
農試溪口農場,18,33.9,11,231.9,410.3,2023,2,嘉義縣,28,8.282142857142857,14.653571428571428,4.070762142857142
七股研究中心,17.5,28.8,12.3,243.2,449.6,2023,2,臺南市,28,8.685714285714285,16.057142857142857,4.460674285714285
畜試所,18.6,32.9,10.2,237.3,471.6,2023,2,臺南市,28,8.475,16.842857142857145,4.678945714285715
臺南蘭花園區,18.3,33.9,8.2,233.3,436.7,2023,2,臺南市,28,8.332142857142857,15.596428571428572,4.332687857142857
臺南農改,18.5,32.8,9.3,242.5,481.6,2023,2,臺南市,28,8.660714285714286,17.2,4.77816
林試六龜中心,19.7,33.8,9.7,227.4,461.0,2023,2,高雄市,28,8.121428571428572,16.464285714285715,4.573778571428572
林試扇平站,17.6,31.1,10.1,181.6,344.0,2023,2,高雄市,28,6.485714285714286,12.285714285714286,3.4129714285714288
農試鳳山分所,20.3,32.4,11.9,252.0,480.0,2023,2,高雄市,28,9.0,17.142857142857142,4.762285714285714
高改旗南分場,19.9,33.1,10,242.0,456.3,2023,2,高雄市,28,8.642857142857142,16.29642857142857,4.5271478571428565
恆春工作站,22.3,29.5,16.6,252.1,489.5,2023,2,屏東縣,28,9.003571428571428,17.482142857142858,4.856539285714286
東港工作站,21.2,30.6,14,249.1,464.1,2023,2,屏東縣,28,8.89642857142857,16.575,4.604534999999999
畜試南區分所,22,28.9,15.2,247.7,490.3,2023,2,屏東縣,28,8.846428571428572,17.510714285714286,4.864476428571429
高雄農改,21,33.9,11.7,253.3,581.9,2023,2,屏東縣,28,9.046428571428573,20.78214285714285,5.773279285714284
畜試東區分所,16.9,27.9,10,134.8,223.4,2023,2,宜蘭縣,28,4.814285714285715,7.978571428571429,2.2164471428571426
花改蘭陽分場,17.4,28.7,11.3,139.7,238.6,2023,2,宜蘭縣,28,4.989285714285714,8.52142857142857,2.367252857142857
花蓮農改,18.8,29.6,10.9,176.1,271.0,2023,2,花蓮縣,28,6.289285714285714,9.678571428571429,2.688707142857143
東改班鳩分場,19,29.2,10.6,190.4,309.1,2023,2,臺東縣,28,6.8,11.039285714285716,3.066713571428572
東改賓朗果園,18.3,29.1,9.9,192.5,324.3,2023,2,臺東縣,28,6.875,11.582142857142856,3.2175192857142854
林試太麻里1,19.9,30.6,13.1,192.6,314.2,2023,2,臺東縣,28,6.878571428571428,11.221428571428572,3.117312857142857
林試太麻里2,20.8,29.8,13.5,203.1,346.0,2023,2,臺東縣,28,7.253571428571428,12.357142857142858,3.4328142857142856
茶改東部分場,18.9,30,9.2,191.9,338.0,2023,2,臺東縣,28,6.853571428571429,12.071428571428571,3.353442857142857
桃改樹林分場,18.8,33.2,8,244.8,434.5,2023,3,新北市,31,7.896774193548388,14.016129032258064,3.89368064516129
茶改北部分場,16.6,30.4,8.2,206.8,400.0,2023,3,新北市,31,6.670967741935484,12.903225806451612,3.5845161290322576
桃園農改,18.5,27.6,10.2,246.7,456.1,2023,3,桃園市,31,7.958064516129032,14.712903225806452,4.087244516129032
茶改場,17.9,30.7,10.3,246.8,463.3,2023,3,桃園市,31,7.961290322580646,14.94516129032258,4.151765806451613
農工中心,18.2,30.9,11.8,240.3,422.5,2023,3,桃園市,31,7.751612903225807,13.629032258064516,3.7861451612903223
桃改五峰分場,14.5,28.3,6.9,222.5,434.6,2023,3,新竹縣,31,7.17741935483871,14.019354838709678,3.894576774193548
桃改新埔分場,18.3,29.8,9.3,261.5,474.3,2023,3,新竹縣,31,8.435483870967742,15.3,4.2503400000000005
畜試北區分所,18.2,31.3,6.7,262.0,521.4,2023,3,苗栗縣,31,8.451612903225806,16.81935483870968,4.6724167741935485
苗改生物防治研究中心,17.6,33.7,5.2,269.6,514.4,2023,3,苗栗縣,31,8.696774193548388,16.593548387096774,4.609687741935484
苗栗農改,18.6,33.4,6.9,260.8,507.6,2023,3,苗栗縣,31,8.412903225806453,16.374193548387098,4.5487509677419355
種苗繁殖,17.6,30.6,7,284.1,582.0,2023,3,台中市,31,9.16451612903226,18.774193548387096,5.215470967741935
農業試驗所,20.4,31.8,11,226.1,467.8,2023,3,台中市,31,7.293548387096774,15.09032258064516,4.1920916129032255
臺中農改,20,31.5,10.9,281.0,564.8,2023,3,彰化縣,31,9.064516129032258,18.21935483870968,5.061336774193549
中改埔里分場,17.6,31.9,6.5,264.1,496.8,2023,3,南投縣,31,8.519354838709678,16.025806451612905,4.451969032258065
林試畢祿溪站,8.9,24.5,-4,231.9,548.0,2023,3,南投縣,31,7.480645161290322,17.677419354838708,4.910787096774193
